playerID,Name,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,IBB,HBP,SH
cepedor01,Orlando Cepeda,1972,3,3,0,0,0,0,0,0.0,0,0.0,0.0,0.0
aaronha01,Hank Aaron,1972,129,449,75,119,10,0,34,77.0,92,15.0,1.0,0.0
aparilu01,Luis Aparicio,1972,110,436,47,112,26,3,3,39.0,26,0.0,2.0,5.0
hunteca01,Catfish Hunter,1972,39,105,5,23,0,0,0,5.0,0,0.0,0.0,9.0
mayswi01,Willie Mays,1973,66,209,24,44,10,0,6,25.0,27,0.0,1.0,1.0
jacksre01,Reggie Jackson,1973,151,539,99,158,28,2,32,117.0,76,11.0,7.0,0.0
perezto01,Tony Perez,1973,151,564,73,177,33,3,27,101.0,74,10.0,3.0,0.0
morgajo02,Joe Morgan,1973,157,576,116,167,35,2,26,82.0,111,3.0,4.0,3.0
carewro01,Rod Carew,1973,149,580,98,203,30,11,6,62.0,62,9.0,2.0,7.0
aaronha01,Hank Aaron,1973,120,392,84,118,12,1,40,96.0,68,13.0,1.0,0.0
kalinal01,Al Kaline,1973,91,310,40,79,13,0,10,45.0,29,4.0,3.0,0.0
fiskca01,Carlton Fisk,1973,135,508,65,125,21,0,26,71.0,37,2.0,10.0,1.0
hunteca01,Catfish Hunter,1973,37,1,0,1,0,0,0,0.0,0,0.0,0.0,0.0
schmimi01,Mike Schmidt,1973,132,367,43,72,11,0,18,52.0,62,3.0,9.0,1.0
benchjo01,Johnny Bench,1973,152,557,83,141,17,3,25,104.0,83,14.0,0.0,1.0
cepedor01,Orlando Cepeda,1973,142,550,51,159,25,0,20,86.0,50,13.0,3.0,2.0
winfida01,Dave Winfield,1973,56,141,9,39,4,1,3,12.0,12,1.0,0.0,0.0
robinbr01,Brooks Robinson,1973,155,549,53,141,17,2,9,72.0,55,5.0,3.0,8.0
brocklo01,Lou Brock,1973,160,650,110,193,29,8,7,63.0,71,15.0,0.0,1.0
mccovwi01,Willie McCovey,1973,130,383,52,102,14,3,29,75.0,105,25.0,1.0,0.0
brettge01,George Brett,1973,13,40,2,5,2,0,0,0.0,0,0.0,0.0,1.0
aparilu01,Luis Aparicio,1973,132,499,56,135,17,1,0,49.0,43,1.0,0.0,12.0
willibi01,Billy Williams,1973,156,576,72,166,22,2,20,86.0,76,14.0,1.0,0.0
killeha01,Harmon Killebrew,1973,69,248,29,60,9,1,5,32.0,41,2.0,1.0,0.0
stargwi01,Willie Stargell,1973,148,522,106,156,43,3,44,119.0,80,22.0,3.0,0.0
yastrca01,Carl Yastrzemski,1973,152,540,82,160,25,4,19,95.0,105,13.0,0.0,1.0
robinfr02,Frank Robinson,1973,147,534,85,142,29,0,30,97.0,82,12.0,10.0,1.0
santoro01,Ron Santo,1973,149,536,65,143,29,2,20,77.0,63,8.0,4.0,0.0
perezto01,Tony Perez,1974,158,596,81,158,28,2,28,101.0,61,7.0,2.0,0.0
yastrca01,Carl Yastrzemski,1974,148,515,93,155,25,2,15,79.0,104,16.0,3.0,0.0
schmimi01,Mike Schmidt,1974,162,568,108,160,28,7,36,116.0,106,14.0,4.0,3.0
willibi01,Billy Williams,1974,117,404,55,113,22,0,16,68.0,67,12.0,1.0,0.0
cartega01,Gary Carter,1974,9,27,5,11,0,1,1,6.0,1,0.0,0.0,0.0
yountro01,Robin Yount,1974,107,344,48,86,14,5,3,26.0,12,0.0,1.0,5.0
kalinal01,Al Kaline,1974,147,558,71,146,28,2,13,64.0,65,2.0,1.0,1.0
winfida01,Dave Winfield,1974,145,498,57,132,18,4,20,75.0,40,2.0,1.0,0.0
robinfr02,Frank Robinson,1974,129,427,75,107,26,2,20,63.0,75,14.0,10.0,1.0
santoro01,Ron Santo,1974,117,375,29,83,12,1,5,41.0,37,1.0,2.0,0.0
riceji01,Jim Rice,1974,24,67,6,18,2,1,1,13.0,4,0.0,1.0,0.0
carewro01,Rod Carew,1974,153,599,86,218,30,5,3,55.0,74,9.0,1.0,13.0
jacksre01,Reggie Jackson,1974,148,506,90,146,25,1,29,93.0,86,20.0,4.0,0.0
robinfr02,Frank Robinson,1974,15,50,6,10,1,1,2,5.0,10,0.0,0.0,0.0
stargwi01,Willie Stargell,1974,140,508,90,153,37,4,25,96.0,87,21.0,6.0,0.0
cepedor01,Orlando Cepeda,1974,33,107,3,23,5,0,1,18.0,9,0.0,1.0,0.0
morgajo02,Joe Morgan,1974,149,512,107,150,31,3,22,67.0,120,8.0,3.0,1.0
brocklo01,Lou Brock,1974,153,635,105,194,25,7,3,48.0,61,16.0,2.0,2.0
hunteca01,Catfish Hunter,1974,41,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
brettge01,George Brett,1974,133,457,49,129,21,5,2,47.0,21,3.0,0.0,6.0
aaronha01,Hank Aaron,1974,112,340,47,91,16,0,20,69.0,39,6.0,0.0,1.0
robinbr01,Brooks Robinson,1974,153,553,46,159,27,0,7,59.0,56,13.0,3.0,5.0
mccovwi01,Willie McCovey,1974,128,344,53,87,19,1,22,63.0,96,9.0,1.0,0.0
benchjo01,Johnny Bench,1974,160,621,108,174,38,2,33,129.0,80,15.0,3.0,0.0
killeha01,Harmon Killebrew,1974,122,333,28,74,7,0,13,54.0,45,6.0,0.0,0.0
fiskca01,Carlton Fisk,1974,52,187,36,56,12,1,11,26.0,24,2.0,2.0,2.0
yountro01,Robin Yount,1975,147,558,67,149,28,2,8,52.0,33,3.0,1.0,10.0
mccovwi01,Willie McCovey,1975,122,413,43,104,17,0,23,68.0,57,8.0,3.0,0.0
robinfr02,Frank Robinson,1975,49,118,19,28,5,0,9,24.0,29,3.0,0.0,1.0
hunteca01,Catfish Hunter,1975,39,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
willibi01,Billy Williams,1975,155,520,68,127,20,1,23,81.0,76,7.0,2.0,1.0
benchjo01,Johnny Bench,1975,142,530,83,150,39,1,28,110.0,65,12.0,2.0,0.0
stargwi01,Willie Stargell,1975,124,461,71,136,32,2,22,90.0,58,6.0,3.0,0.0
yastrca01,Carl Yastrzemski,1975,149,543,91,146,30,1,14,60.0,87,12.0,2.0,0.0
morgajo02,Joe Morgan,1975,146,498,107,163,27,6,17,94.0,132,3.0,3.0,0.0
fiskca01,Carlton Fisk,1975,79,263,47,87,14,4,10,52.0,27,4.0,2.0,0.0
aaronha01,Hank Aaron,1975,137,465,45,109,16,2,12,60.0,70,3.0,1.0,1.0
brocklo01,Lou Brock,1975,136,528,78,163,27,6,3,47.0,38,6.0,3.0,3.0
carewro01,Rod Carew,1975,143,535,89,192,24,4,14,80.0,64,18.0,1.0,7.0
jacksre01,Reggie Jackson,1975,157,593,91,150,39,3,36,104.0,67,5.0,3.0,0.0
robinbr01,Brooks Robinson,1975,144,482,50,97,15,1,6,53.0,44,10.0,1.0,8.0
killeha01,Harmon Killebrew,1975,106,312,25,62,13,0,14,44.0,54,4.0,1.0,0.0
brettge01,George Brett,1975,159,634,84,195,35,13,11,90.0,46,6.0,2.0,9.0
winfida01,Dave Winfield,1975,143,509,74,136,20,2,15,76.0,69,14.0,3.0,3.0
cartega01,Gary Carter,1975,144,503,58,136,20,1,17,68.0,72,8.0,1.0,10.0
riceji01,Jim Rice,1975,144,564,92,174,29,4,22,102.0,36,7.0,4.0,1.0
perezto01,Tony Perez,1975,137,511,74,144,28,3,20,109.0,54,6.0,3.0,0.0
schmimi01,Mike Schmidt,1975,158,562,93,140,34,3,38,95.0,101,10.0,4.0,6.0
dawsoan01,Andre Dawson,1976,24,85,9,20,4,1,0,7.0,5,1.0,0.0,2.0
fiskca01,Carlton Fisk,1976,134,487,76,124,17,5,17,58.0,56,3.0,6.0,3.0
mccovwi01,Willie McCovey,1976,71,202,20,41,9,0,7,36.0,21,7.0,1.0,0.0
yountro01,Robin Yount,1976,161,638,59,161,19,3,2,54.0,38,3.0,0.0,8.0
carewro01,Rod Carew,1976,156,605,97,200,29,12,9,90.0,67,14.0,1.0,8.0
schmimi01,Mike Schmidt,1976,160,584,112,153,31,4,38,107.0,100,8.0,11.0,3.0
jacksre01,Reggie Jackson,1976,134,498,84,138,27,2,27,91.0,54,7.0,4.0,0.0
brettge01,George Brett,1976,159,645,94,215,34,14,7,67.0,49,4.0,1.0,2.0
winfida01,Dave Winfield,1976,137,492,81,139,26,4,13,69.0,65,8.0,3.0,2.0
riceji01,Jim Rice,1976,153,581,75,164,25,8,25,85.0,28,2.0,4.0,2.0
benchjo01,Johnny Bench,1976,135,465,62,109,24,1,16,74.0,81,6.0,2.0,0.0
mccovwi01,Willie McCovey,1976,11,24,0,5,0,0,0,0.0,3,1.0,0.0,0.0
cartega01,Gary Carter,1976,91,311,31,68,8,1,6,38.0,30,2.0,1.0,2.0
robinbr01,Brooks Robinson,1976,71,218,16,46,8,2,3,11.0,8,0.0,1.0,3.0
robinfr02,Frank Robinson,1976,36,67,5,15,0,0,3,10.0,11,0.0,0.0,0.0
morgajo02,Joe Morgan,1976,141,472,113,151,30,5,27,111.0,114,8.0,1.0,0.0
willibi01,Billy Williams,1976,120,351,36,74,12,0,11,41.0,58,15.0,0.0,1.0
perezto01,Tony Perez,1976,139,527,77,137,32,6,19,91.0,50,9.0,5.0,0.0
hunteca01,Catfish Hunter,1976,36,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0
brocklo01,Lou Brock,1976,133,498,73,150,24,5,4,67.0,35,7.0,1.0,4.0
yastrca01,Carl Yastrzemski,1976,155,546,71,146,23,2,21,102.0,80,6.0,1.0,1.0
stargwi01,Willie Stargell,1976,117,428,54,110,20,3,20,65.0,50,6.0,5.0,0.0
aaronha01,Hank Aaron,1976,85,271,22,62,8,0,10,35.0,35,1.0,0.0,0.0
schmimi01,Mike Schmidt,1977,154,544,114,149,27,11,38,101.0,104,4.0,9.0,1.0
jacksre01,Reggie Jackson,1977,146,525,93,150,39,2,32,110.0,74,4.0,3.0,0.0
yastrca01,Carl Yastrzemski,1977,150,558,99,165,27,3,28,102.0,73,6.0,1.0,0.0
robinbr01,Brooks Robinson,1977,24,47,3,7,2,0,1,4.0,4,0.0,0.0,0.0
perezto01,Tony Perez,1977,154,559,71,158,32,6,19,91.0,63,15.0,2.0,0.0
brettge01,George Brett,1977,139,564,105,176,32,13,22,88.0,55,9.0,2.0,3.0
stargwi01,Willie Stargell,1977,63,186,29,51,12,0,13,35.0,31,10.0,3.0,0.0
winfida01,Dave Winfield,1977,157,615,104,169,29,7,25,92.0,58,10.0,0.0,0.0
fiskca01,Carlton Fisk,1977,152,536,106,169,26,3,26,102.0,75,3.0,9.0,2.0
brocklo01,Lou Brock,1977,141,489,69,133,22,6,2,46.0,30,2.0,2.0,0.0
cartega01,Gary Carter,1977,154,522,86,148,29,2,31,84.0,58,5.0,5.0,3.0
morgajo02,Joe Morgan,1977,153,521,113,150,21,6,22,78.0,117,2.0,2.0,0.0
riceji01,Jim Rice,1977,160,644,104,206,29,15,39,114.0,53,10.0,8.0,0.0
hunteca01,Catfish Hunter,1977,22,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
benchjo01,Johnny Bench,1977,142,494,67,136,34,2,31,109.0,58,8.0,1.0,0.0
yountro01,Robin Yount,1977,154,605,66,174,34,4,4,49.0,41,1.0,2.0,11.0
mccovwi01,Willie McCovey,1977,141,478,54,134,21,0,28,86.0,67,16.0,0.0,0.0
dawsoan01,Andre Dawson,1977,139,525,64,148,26,9,19,65.0,34,4.0,2.0,1.0
murraed02,Eddie Murray,1977,160,611,81,173,29,2,27,88.0,48,6.0,1.0,0.0
carewro01,Rod Carew,1977,155,616,128,239,38,16,14,100.0,69,15.0,3.0,1.0
trammal01,Alan Trammell,1977,19,43,6,8,0,0,0,0.0,4,0.0,0.0,1.0
cartega01,Gary Carter,1978,157,533,76,136,27,1,20,72.0,62,11.0,5.0,2.0
fiskca01,Carlton Fisk,1978,157,571,94,162,39,5,20,88.0,71,6.0,7.0,3.0
stargwi01,Willie Stargell,1978,122,390,60,115,18,2,28,97.0,50,10.0,7.0,0.0
molitpa01,Paul Molitor,1978,125,521,73,142,26,4,6,45.0,19,2.0,4.0,7.0
trammal01,Alan Trammell,1978,139,448,49,120,14,6,2,34.0,45,0.0,2.0,6.0
brocklo01,Lou Brock,1978,92,298,31,66,9,0,0,12.0,17,2.0,0.0,1.0
murraed02,Eddie Murray,1978,161,610,85,174,32,3,27,95.0,70,7.0,1.0,1.0
dawsoan01,Andre Dawson,1978,157,609,84,154,24,8,25,72.0,30,3.0,12.0,4.0
mccovwi01,Willie McCovey,1978,108,351,32,80,19,2,12,64.0,36,8.0,0.0,0.0
yountro01,Robin Yount,1978,127,502,66,147,23,9,9,71.0,24,1.0,1.0,13.0
brettge01,George Brett,1978,128,510,79,150,45,8,9,62.0,39,6.0,1.0,3.0
riceji01,Jim Rice,1978,163,677,121,213,25,15,46,139.0,58,7.0,5.0,1.0
winfida01,Dave Winfield,1978,158,587,88,181,30,5,24,97.0,55,20.0,2.0,0.0
yastrca01,Carl Yastrzemski,1978,144,523,70,145,21,2,17,81.0,76,8.0,3.0,1.0
schmimi01,Mike Schmidt,1978,145,513,93,129,27,2,21,78.0,91,12.0,4.0,0.0
hunteca01,Catfish Hunter,1978,21,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
smithoz01,Ozzie Smith,1978,159,590,69,152,17,6,1,46.0,47,0.0,0.0,28.0
benchjo01,Johnny Bench,1978,120,393,52,102,17,1,23,73.0,50,10.0,1.0,1.0
jacksre01,Reggie Jackson,1978,139,511,82,140,13,5,27,97.0,58,2.0,9.0,0.0
perezto01,Tony Perez,1978,148,544,63,158,38,3,14,78.0,38,9.0,2.0,1.0
morgajo02,Joe Morgan,1978,132,441,68,104,27,0,13,75.0,79,3.0,2.0,0.0
carewro01,Rod Carew,1978,152,564,85,188,26,10,5,70.0,78,19.0,1.0,2.0
yastrca01,Carl Yastrzemski,1979,147,518,69,140,28,1,21,87.0,62,8.0,2.0,0.0
jacksre01,Reggie Jackson,1979,131,465,78,138,24,2,29,89.0,65,3.0,2.0,0.0
morgajo02,Joe Morgan,1979,127,436,70,109,26,1,9,32.0,93,11.0,1.0,3.0
schmimi01,Mike Schmidt,1979,160,541,109,137,25,4,45,114.0,120,12.0,3.0,2.0
raineti01,Tim Raines,1979,6,0,3,0,0,0,0,0.0,0,0.0,0.0,0.0
winfida01,Dave Winfield,1979,159,597,97,184,27,10,34,118.0,85,24.0,2.0,0.0
hunteca01,Catfish Hunter,1979,19,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
smithoz01,Ozzie Smith,1979,156,587,77,124,18,6,0,27.0,37,5.0,2.0,22.0
murraed02,Eddie Murray,1979,159,606,90,179,30,2,25,99.0,72,9.0,2.0,1.0
brettge01,George Brett,1979,154,645,119,212,42,20,23,107.0,51,14.0,0.0,1.0
mccovwi01,Willie McCovey,1979,117,353,34,88,9,0,15,57.0,36,2.0,1.0,0.0
yountro01,Robin Yount,1979,149,577,72,154,26,5,8,51.0,35,3.0,1.0,10.0
trammal01,Alan Trammell,1979,142,460,68,127,11,4,6,50.0,43,0.0,0.0,12.0
riceji01,Jim Rice,1979,158,619,117,201,39,6,39,130.0,57,4.0,4.0,0.0
brocklo01,Lou Brock,1979,120,405,56,123,15,4,5,38.0,23,1.0,3.0,0.0
dawsoan01,Andre Dawson,1979,155,639,90,176,24,12,25,92.0,27,5.0,6.0,8.0
stargwi01,Willie Stargell,1979,126,424,60,119,19,0,32,82.0,47,12.0,3.0,0.0
fiskca01,Carlton Fisk,1979,91,320,49,87,23,2,10,42.0,10,0.0,6.0,1.0
carewro01,Rod Carew,1979,110,409,78,130,15,3,3,44.0,73,7.0,0.0,8.0
molitpa01,Paul Molitor,1979,140,584,88,188,27,16,9,62.0,48,5.0,2.0,6.0
benchjo01,Johnny Bench,1979,130,464,73,128,19,0,22,80.0,67,8.0,0.0,3.0
cartega01,Gary Carter,1979,141,505,74,143,26,5,22,75.0,40,3.0,5.0,2.0
henderi01,Rickey Henderson,1979,89,351,49,96,13,3,1,26.0,34,0.0,2.0,8.0
perezto01,Tony Perez,1979,132,489,58,132,29,4,13,73.0,38,4.0,3.0,0.0
mccovwi01,Willie McCovey,1980,48,113,8,23,8,0,1,16.0,13,2.0,1.0,0.0
carewro01,Rod Carew,1980,144,540,74,179,34,7,3,59.0,59,7.0,1.0,9.0
cartega01,Gary Carter,1980,154,549,76,145,25,5,29,101.0,58,11.0,1.0,1.0
murraed02,Eddie Murray,1980,158,621,100,186,36,2,32,116.0,54,10.0,2.0,0.0
smithoz01,Ozzie Smith,1980,158,609,67,140,18,5,0,35.0,71,1.0,5.0,23.0
stargwi01,Willie Stargell,1980,67,202,28,53,10,1,11,38.0,26,10.0,2.0,0.0
yastrca01,Carl Yastrzemski,1980,105,364,49,100,21,1,15,50.0,44,5.0,0.0,1.0
yountro01,Robin Yount,1980,143,611,121,179,49,10,23,87.0,26,1.0,1.0,6.0
winfida01,Dave Winfield,1980,162,558,89,154,25,6,20,87.0,79,14.0,2.0,0.0
brettge01,George Brett,1980,117,449,87,175,33,9,24,118.0,58,16.0,1.0,0.0
perezto01,Tony Perez,1980,151,585,73,161,31,3,25,105.0,41,11.0,1.0,0.0
raineti01,Tim Raines,1980,15,20,5,1,0,0,0,0.0,6,0.0,0.0,1.0
riceji01,Jim Rice,1980,124,504,81,148,22,6,24,86.0,30,5.0,4.0,1.0
schmimi01,Mike Schmidt,1980,150,548,104,157,25,8,48,121.0,89,10.0,2.0,0.0
henderi01,Rickey Henderson,1980,158,591,111,179,22,4,9,53.0,117,7.0,5.0,6.0
morgajo02,Joe Morgan,1980,141,461,66,112,17,5,11,49.0,93,6.0,0.0,3.0
fiskca01,Carlton Fisk,1980,131,478,73,138,25,3,18,62.0,36,6.0,13.0,0.0
molitpa01,Paul Molitor,1980,111,450,81,137,29,2,9,37.0,48,4.0,3.0,6.0
trammal01,Alan Trammell,1980,146,560,107,168,21,5,9,65.0,69,2.0,3.0,13.0
dawsoan01,Andre Dawson,1980,151,577,96,178,41,7,17,87.0,44,7.0,6.0,1.0
jacksre01,Reggie Jackson,1980,143,514,94,154,22,4,41,111.0,83,15.0,2.0,0.0
benchjo01,Johnny Bench,1980,114,360,52,90,12,0,24,68.0,41,2.0,2.0,0.0
yountro01,Robin Yount,1981,96,377,50,103,15,5,10,49.0,22,1.0,2.0,4.0
cartega01,Gary Carter,1981,100,374,48,94,20,2,16,68.0,35,4.0,1.0,3.0
winfida01,Dave Winfield,1981,105,388,52,114,25,1,13,68.0,43,3.0,1.0,1.0
yastrca01,Carl Yastrzemski,1981,91,338,36,83,14,1,7,53.0,49,4.0,0.0,0.0
riceji01,Jim Rice,1981,108,451,51,128,18,1,17,62.0,34,3.0,3.0,0.0
carewro01,Rod Carew,1981,93,364,57,111,17,1,2,21.0,45,7.0,0.0,10.0
sandbry01,Ryne Sandberg,1981,13,6,2,1,0,0,0,0.0,0,0.0,0.0,0.0
perezto01,Tony Perez,1981,84,306,35,77,11,3,9,39.0,27,0.0,0.0,0.0
dawsoan01,Andre Dawson,1981,103,394,71,119,21,3,24,64.0,35,14.0,7.0,0.0
smithoz01,Ozzie Smith,1981,110,450,53,100,11,2,0,21.0,41,1.0,5.0,10.0
stargwi01,Willie Stargell,1981,38,60,2,17,4,0,0,9.0,5,1.0,0.0,0.0
molitpa01,Paul Molitor,1981,64,251,45,67,11,0,2,19.0,25,1.0,3.0,5.0
jacksre01,Reggie Jackson,1981,94,334,33,79,17,1,15,54.0,46,2.0,1.0,0.0
fiskca01,Carlton Fisk,1981,96,338,44,89,12,0,7,45.0,38,3.0,12.0,1.0
henderi01,Rickey Henderson,1981,108,423,89,135,18,7,6,35.0,64,4.0,2.0,0.0
trammal01,Alan Trammell,1981,105,392,52,101,15,3,2,31.0,49,2.0,3.0,16.0
schmimi01,Mike Schmidt,1981,102,354,78,112,19,2,31,91.0,73,18.0,4.0,0.0
raineti01,Tim Raines,1981,88,313,61,95,13,7,5,37.0,45,5.0,2.0,0.0
benchjo01,Johnny Bench,1981,52,178,14,55,8,0,8,25.0,17,3.0,0.0,1.0
morgajo02,Joe Morgan,1981,90,308,47,74,16,1,8,31.0,66,7.0,0.0,1.0
murraed02,Eddie Murray,1981,99,378,57,111,21,2,22,78.0,40,10.0,1.0,0.0
ripkeca01,Cal Ripken,1981,23,39,1,5,0,0,0,0.0,1,0.0,0.0,0.0
brettge01,George Brett,1981,89,347,42,109,27,7,6,43.0,27,7.0,1.0,0.0
dawsoan01,Andre Dawson,1982,148,608,107,183,37,7,23,83.0,34,4.0,8.0,4.0
smithoz01,Ozzie Smith,1982,140,488,58,121,24,1,2,43.0,68,12.0,2.0,4.0
molitpa01,Paul Molitor,1982,160,666,136,201,26,8,19,71.0,69,1.0,1.0,10.0
ripkeca01,Cal Ripken,1982,160,598,90,158,32,5,28,93.0,46,3.0,3.0,2.0
cartega01,Gary Carter,1982,154,557,91,163,32,1,29,97.0,78,11.0,6.0,4.0
raineti01,Tim Raines,1982,156,647,90,179,32,8,4,43.0,75,9.0,2.0,6.0
benchjo01,Johnny Bench,1982,119,399,44,103,16,0,13,38.0,37,2.0,0.0,1.0
trammal01,Alan Trammell,1982,157,489,66,126,34,3,9,57.0,52,0.0,0.0,9.0
murraed02,Eddie Murray,1982,151,550,87,174,30,1,32,110.0,70,18.0,1.0,0.0
yountro01,Robin Yount,1982,156,635,129,210,46,12,29,114.0,54,2.0,1.0,4.0
henderi01,Rickey Henderson,1982,149,536,119,143,24,4,10,51.0,116,1.0,2.0,0.0
sandbry01,Ryne Sandberg,1982,156,635,103,172,33,5,7,54.0,36,3.0,4.0,7.0
riceji01,Jim Rice,1982,145,573,86,177,24,5,24,97.0,55,6.0,7.0,0.0
perezto01,Tony Perez,1982,69,196,18,51,14,2,6,31.0,19,3.0,0.0,0.0
boggswa01,Wade Boggs,1982,104,338,51,118,14,1,5,44.0,35,4.0,0.0,4.0
brettge01,George Brett,1982,144,552,101,166,32,9,21,82.0,71,14.0,1.0,0.0
gwynnto01,Tony Gwynn,1982,54,190,33,55,12,2,1,17.0,14,0.0,0.0,4.0
winfida01,Dave Winfield,1982,140,539,84,151,24,8,37,106.0,45,7.0,0.0,5.0
morgajo02,Joe Morgan,1982,134,463,68,134,19,4,14,61.0,85,4.0,2.0,1.0
carewro01,Rod Carew,1982,138,523,88,167,25,5,3,44.0,67,5.0,2.0,16.0
yastrca01,Carl Yastrzemski,1982,131,459,53,126,22,1,16,72.0,59,1.0,2.0,0.0
fiskca01,Carlton Fisk,1982,135,476,66,127,17,3,14,65.0,46,7.0,6.0,4.0
schmimi01,Mike Schmidt,1982,148,514,108,144,26,3,35,87.0,107,17.0,3.0,0.0
jacksre01,Reggie Jackson,1982,153,530,92,146,17,1,39,101.0,85,12.0,2.0,0.0
stargwi01,Willie Stargell,1982,74,73,6,17,4,0,3,17.0,10,1.0,0.0,0.0
perezto01,Tony Perez,1983,91,253,18,61,11,2,6,43.0,28,1.0,1.0,0.0
gwynnto01,Tony Gwynn,1983,86,304,34,94,12,2,1,37.0,23,5.0,0.0,4.0
yastrca01,Carl Yastrzemski,1983,119,380,38,101,24,0,10,56.0,54,11.0,2.0,0.0
winfida01,Dave Winfield,1983,152,598,99,169,26,8,32,116.0,58,2.0,2.0,0.0
dawsoan01,Andre Dawson,1983,159,633,104,189,36,10,32,113.0,38,12.0,9.0,0.0
ripkeca01,Cal Ripken,1983,162,663,121,211,47,2,27,102.0,58,0.0,0.0,0.0
riceji01,Jim Rice,1983,155,626,90,191,34,1,39,126.0,52,10.0,6.0,0.0
carewro01,Rod Carew,1983,129,472,66,160,24,2,2,44.0,57,9.0,1.0,3.0
yountro01,Robin Yount,1983,149,578,102,178,42,10,17,80.0,72,6.0,3.0,1.0
fiskca01,Carlton Fisk,1983,138,488,85,141,26,4,26,86.0,46,3.0,6.0,2.0
brettge01,George Brett,1983,123,464,90,144,38,2,25,93.0,57,13.0,1.0,0.0
molitpa01,Paul Molitor,1983,152,608,95,164,28,6,15,47.0,59,4.0,2.0,7.0
benchjo01,Johnny Bench,1983,110,310,32,79,15,2,12,54.0,24,1.0,0.0,0.0
boggswa01,Wade Boggs,1983,153,582,100,210,44,7,5,74.0,92,2.0,1.0,3.0
sandbry01,Ryne Sandberg,1983,158,633,94,165,25,4,8,48.0,51,3.0,3.0,7.0
morgajo02,Joe Morgan,1983,123,404,72,93,20,1,16,59.0,89,1.0,4.0,1.0
murraed02,Eddie Murray,1983,156,582,115,178,30,3,33,111.0,86,13.0,3.0,0.0
smithoz01,Ozzie Smith,1983,159,552,69,134,30,6,3,50.0,64,9.0,1.0,7.0
jacksre01,Reggie Jackson,1983,116,397,43,77,14,1,14,49.0,52,5.0,4.0,0.0
trammal01,Alan Trammell,1983,142,505,83,161,31,2,14,66.0,57,2.0,0.0,15.0
schmimi01,Mike Schmidt,1983,154,534,104,136,16,4,40,109.0,128,17.0,3.0,0.0
raineti01,Tim Raines,1983,156,615,133,183,32,8,11,71.0,97,9.0,2.0,2.0
henderi01,Rickey Henderson,1983,145,513,105,150,25,7,9,48.0,103,8.0,4.0,1.0
cartega01,Gary Carter,1983,145,541,63,146,37,3,17,79.0,51,7.0,7.0,2.0
trammal01,Alan Trammell,1984,139,555,85,174,34,5,14,69.0,60,2.0,3.0,6.0
fiskca01,Carlton Fisk,1984,102,359,54,83,20,1,21,43.0,26,4.0,5.0,1.0
raineti01,Tim Raines,1984,160,622,106,192,38,9,8,60.0,87,7.0,2.0,3.0
brettge01,George Brett,1984,104,377,42,107,21,3,13,69.0,38,6.0,0.0,0.0
schmimi01,Mike Schmidt,1984,151,528,93,146,23,3,36,106.0,92,14.0,4.0,0.0
murraed02,Eddie Murray,1984,162,588,97,180,26,3,29,110.0,107,25.0,2.0,0.0
dawsoan01,Andre Dawson,1984,138,533,73,132,23,6,17,86.0,41,2.0,2.0,1.0
smithoz01,Ozzie Smith,1984,124,412,53,106,20,5,1,44.0,56,5.0,2.0,11.0
morgajo02,Joe Morgan,1984,116,365,50,89,21,0,6,43.0,66,4.0,1.0,0.0
henderi01,Rickey Henderson,1984,142,502,113,147,27,4,16,58.0,86,1.0,5.0,1.0
puckeki01,Kirby Puckett,1984,128,557,63,165,12,5,0,31.0,16,1.0,4.0,4.0
ripkeca01,Cal Ripken,1984,162,641,103,195,37,7,27,86.0,71,1.0,2.0,0.0
yountro01,Robin Yount,1984,160,624,105,186,27,7,16,80.0,67,7.0,1.0,1.0
molitpa01,Paul Molitor,1984,13,46,3,10,1,0,0,6.0,2,0.0,0.0,0.0
boggswa01,Wade Boggs,1984,158,625,109,203,31,4,6,55.0,89,6.0,0.0,8.0
riceji01,Jim Rice,1984,159,657,98,184,25,7,28,122.0,44,8.0,1.0,0.0
jacksre01,Reggie Jackson,1984,143,525,67,117,17,2,25,81.0,55,7.0,3.0,1.0
sandbry01,Ryne Sandberg,1984,156,636,114,200,36,19,19,84.0,52,3.0,3.0,5.0
cartega01,Gary Carter,1984,159,596,75,175,32,1,27,106.0,64,9.0,6.0,0.0
perezto01,Tony Perez,1984,71,137,9,33,6,1,2,15.0,11,2.0,0.0,0.0
winfida01,Dave Winfield,1984,141,567,106,193,34,4,19,100.0,53,9.0,0.0,0.0
gwynnto01,Tony Gwynn,1984,158,606,88,213,21,10,5,71.0,59,13.0,2.0,6.0
carewro01,Rod Carew,1984,93,329,42,97,8,1,3,31.0,40,1.0,0.0,5.0
yountro01,Robin Yount,1985,122,466,76,129,26,3,15,68.0,49,3.0,2.0,1.0
raineti01,Tim Raines,1985,150,575,115,184,30,13,11,41.0,81,13.0,3.0,3.0
winfida01,Dave Winfield,1985,155,633,105,174,34,6,26,114.0,52,8.0,0.0,0.0
