playerID,Name,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,IBB,HBP
fellebo01,Bob Feller,1946,48,124,9,16,1,1,0,7.0,9,0.0,0.0
gordojo01,Joe Gordon,1946,112,376,35,79,15,0,11,47.0,49,0.0,4.0
rizzuph01,Phil Rizzuto,1946,126,471,53,121,17,1,2,38.0,34,0.0,6.0
dimagjo01,Joe DiMaggio,1946,132,503,81,146,20,8,25,95.0,59,0.0,2.0
kellge01,George Kell,1946,105,434,67,142,19,9,4,41.0,30,0.0,0.0
greenha01,Hank Greenberg,1946,142,523,91,145,29,5,44,127.0,80,0.0,0.0
mizejo01,Johnny Mize,1947,154,586,137,177,26,2,51,138.0,74,0.0,4.0
brownwi02,Willard Brown,1947,21,67,4,12,3,0,1,6.0,0,0.0,0.0
greenha01,Hank Greenberg,1947,125,402,71,100,13,2,25,74.0,104,0.0,4.0
medwijo01,Joe Medwick,1947,75,150,19,46,12,0,4,28.0,16,0.0,0.0
snidedu01,Duke Snider,1947,40,83,6,20,3,1,0,5.0,3,0.0,1.0
berrayo01,Yogi Berra,1947,83,293,41,82,15,3,11,54.0,13,0.0,0.0
vaughar01,Arky Vaughan,1947,64,126,24,41,5,2,2,25.0,27,0.0,0.0
kinerra01,Ralph Kiner,1947,152,565,118,177,23,4,51,127.0,98,0.0,2.0
ferreri01,Rick Ferrell,1947,37,99,10,30,11,0,0,12.0,14,0.0,0.0
wynnea01,Early Wynn,1947,54,120,6,33,6,0,2,13.0,1,0.0,0.0
boudrlo01,Lou Boudreau,1947,150,538,79,165,45,3,4,67.0,67,0.0,4.0
gordojo01,Joe Gordon,1947,155,562,89,153,27,6,29,93.0,62,0.0,1.0
dimagjo01,Joe DiMaggio,1947,141,534,97,168,31,10,20,97.0,64,0.0,3.0
doerrbo01,Bobby Doerr,1947,146,561,79,145,23,10,17,95.0,59,0.0,0.0
dobyla01,Larry Doby,1947,29,32,3,5,1,0,0,2.0,1,0.0,0.0
schoere01,Red Schoendienst,1947,151,659,91,167,25,9,3,48.0,48,0.0,0.0
ruffire01,Red Ruffing,1947,14,24,2,5,0,0,0,3.0,1,0.0,0.0
musiast01,Stan Musial,1947,149,587,113,183,30,13,19,95.0,80,0.0,4.0
newhoha01,Hal Newhouser,1947,40,96,5,19,0,0,0,9.0,15,0.0,0.0
foxne01,Nellie Fox,1947,7,3,2,0,0,0,0,0.0,1,0.0,0.0
lombaer01,Ernie Lombardi,1947,48,110,8,31,5,0,4,21.0,7,0.0,0.0
reesepe01,Pee Wee Reese,1947,142,476,81,135,24,4,12,73.0,104,0.0,2.0
kellge01,George Kell,1947,152,588,75,188,29,5,5,93.0,61,0.0,3.0
willite01,Ted Williams,1947,156,528,125,181,40,9,32,114.0,162,0.0,2.0
spahnwa01,Warren Spahn,1947,41,98,6,16,2,1,0,6.0,6,0.0,0.0
applilu01,Luke Appling,1947,139,503,67,154,29,0,8,49.0,64,0.0,1.0
rizzuph01,Phil Rizzuto,1947,153,549,78,150,26,9,2,60.0,57,0.0,8.0
hermabi01,Billy Herman,1947,15,47,3,10,4,0,0,6.0,2,0.0,0.0
fellebo01,Bob Feller,1947,42,98,8,18,3,2,0,7.0,8,0.0,0.0
robinja02,Jackie Robinson,1947,151,590,125,175,31,5,12,48.0,74,0.0,9.0
slaugen01,Enos Slaughter,1947,147,551,100,162,31,13,10,86.0,59,0.0,4.0
deandi01,Dizzy Dean,1947,1,1,0,1,0,0,0,0.0,0,0.0,0.0
lemonbo01,Bob Lemon,1947,47,56,11,18,4,3,2,5.0,6,0.0,0.0
ottme01,Mel Ott,1947,4,4,0,0,0,0,0,0.0,0,0.0,0.0
reesepe01,Pee Wee Reese,1948,151,566,96,155,31,4,9,75.0,79,0.0,0.0
kellge01,George Kell,1948,92,368,47,112,24,3,2,44.0,33,0.0,5.0
medwijo01,Joe Medwick,1948,20,19,0,4,0,0,0,2.0,1,0.0,0.0
kinerra01,Ralph Kiner,1948,156,555,104,147,19,5,40,123.0,112,0.0,3.0
ashburi01,Richie Ashburn,1948,117,463,78,154,17,4,2,40.0,60,0.0,1.0
camparo01,Roy Campanella,1948,83,279,32,72,11,3,9,45.0,36,0.0,1.0
wynnea01,Early Wynn,1948,73,106,9,23,3,1,0,16.0,14,0.0,0.0
newhoha01,Hal Newhouser,1948,39,92,6,19,0,1,0,6.0,10,0.0,0.0
boudrlo01,Lou Boudreau,1948,152,560,116,199,34,6,18,106.0,98,0.0,2.0
mizejo01,Johnny Mize,1948,152,560,110,162,26,4,40,125.0,94,0.0,4.0
berrayo01,Yogi Berra,1948,125,469,70,143,24,10,14,98.0,25,0.0,1.0
applilu01,Luke Appling,1948,139,497,63,156,16,2,0,47.0,94,0.0,0.0
roberro01,Robin Roberts,1948,21,44,1,11,2,0,1,5.0,6,0.0,0.0
musiast01,Stan Musial,1948,155,611,135,230,46,18,39,131.0,79,0.0,3.0
foxne01,Nellie Fox,1948,3,13,0,2,0,0,0,0.0,1,0.0,0.0
gordojo01,Joe Gordon,1948,144,550,96,154,21,4,32,124.0,77,0.0,3.0
paigesa01,Satchel Paige,1948,21,23,0,2,0,0,0,0.0,0,0.0,0.0
robinja02,Jackie Robinson,1948,147,574,108,170,38,8,12,85.0,57,0.0,7.0
vaughar01,Arky Vaughan,1948,65,123,19,30,3,0,3,22.0,21,0.0,0.0
willite01,Ted Williams,1948,137,509,124,188,44,3,25,127.0,126,0.0,3.0
slaugen01,Enos Slaughter,1948,146,549,91,176,27,11,11,90.0,81,0.0,1.0
spahnwa01,Warren Spahn,1948,37,90,10,15,3,0,1,7.0,6,0.0,0.0
lemonbo01,Bob Lemon,1948,52,119,20,34,9,0,5,21.0,8,0.0,0.0
schoere01,Red Schoendienst,1948,119,408,64,111,21,4,4,36.0,28,0.0,0.0
snidedu01,Duke Snider,1948,53,160,22,39,6,6,5,21.0,12,0.0,0.0
dobyla01,Larry Doby,1948,121,439,83,132,23,9,14,66.0,54,0.0,5.0
dimagjo01,Joe DiMaggio,1948,153,594,110,190,26,11,39,155.0,67,0.0,8.0
rizzuph01,Phil Rizzuto,1948,128,464,65,117,13,2,6,50.0,60,0.0,2.0
fellebo01,Bob Feller,1948,44,95,1,9,2,0,0,3.0,1,0.0,1.0
doerrbo01,Bobby Doerr,1948,140,527,94,150,23,6,27,111.0,83,0.0,4.0
slaugen01,Enos Slaughter,1949,151,568,92,191,34,13,13,96.0,79,0.0,1.0
roberro01,Robin Roberts,1949,43,67,2,5,1,0,0,4.0,7,0.0,0.0
kinerra01,Ralph Kiner,1949,152,549,116,170,19,5,54,127.0,117,0.0,1.0
lemonbo01,Bob Lemon,1949,46,108,17,29,6,2,7,19.0,10,0.0,0.0
reesepe01,Pee Wee Reese,1949,155,617,132,172,27,3,16,73.0,116,0.0,4.0
willite01,Ted Williams,1949,155,566,150,194,39,3,43,159.0,162,0.0,2.0
dobyla01,Larry Doby,1949,147,547,106,153,25,3,24,85.0,91,0.0,7.0
schoere01,Red Schoendienst,1949,151,640,102,190,25,2,3,54.0,51,0.0,2.0
irvinmo01,Monte Irvin,1949,36,76,7,17,3,2,0,7.0,17,0.0,0.0
ashburi01,Richie Ashburn,1949,154,662,84,188,18,11,1,37.0,58,0.0,1.0
spahnwa01,Warren Spahn,1949,40,111,11,18,0,0,2,10.0,4,0.0,0.0
camparo01,Roy Campanella,1949,130,436,65,125,22,2,22,82.0,67,0.0,3.0
paigesa01,Satchel Paige,1949,31,16,0,1,0,0,0,0.0,2,0.0,0.0
wynnea01,Early Wynn,1949,35,70,3,10,1,0,1,7.0,4,0.0,0.0
applilu01,Luke Appling,1949,142,492,82,148,21,5,5,58.0,121,0.0,0.0
gordojo01,Joe Gordon,1949,148,541,74,136,18,3,20,84.0,83,0.0,4.0
foxne01,Nellie Fox,1949,88,247,42,63,6,2,0,21.0,32,0.0,6.0
newhoha01,Hal Newhouser,1949,38,91,8,18,3,0,0,6.0,12,0.0,0.0
rizzuph01,Phil Rizzuto,1949,153,614,110,169,22,7,5,65.0,72,0.0,1.0
dimagjo01,Joe DiMaggio,1949,76,272,58,94,14,6,14,67.0,55,0.0,2.0
kellge01,George Kell,1949,134,522,97,179,38,9,3,59.0,71,0.0,3.0
mizejo01,Johnny Mize,1949,106,388,59,102,15,0,18,62.0,50,0.0,3.0
boudrlo01,Lou Boudreau,1949,134,475,53,135,20,3,4,60.0,70,0.0,4.0
fellebo01,Bob Feller,1949,36,72,7,17,2,1,2,10.0,2,0.0,0.0
doerrbo01,Bobby Doerr,1949,139,541,91,167,30,9,18,109.0,75,0.0,0.0
robinja02,Jackie Robinson,1949,156,593,122,203,38,12,16,124.0,86,0.0,8.0
snidedu01,Duke Snider,1949,146,552,100,161,28,7,23,92.0,56,0.0,4.0
berrayo01,Yogi Berra,1949,116,415,59,115,20,2,20,91.0,22,0.0,6.0
musiast01,Stan Musial,1949,157,612,128,207,41,13,36,123.0,107,0.0,2.0
mizejo01,Johnny Mize,1949,13,23,4,6,1,0,1,2.0,4,0.0,1.0
camparo01,Roy Campanella,1950,126,437,70,123,19,3,31,89.0,55,0.0,2.0
newhoha01,Hal Newhouser,1950,35,74,6,13,2,0,0,8.0,5,0.0,0.0
foxne01,Nellie Fox,1950,130,457,45,113,12,7,0,30.0,35,0.0,2.0
applilu01,Luke Appling,1950,50,128,11,30,3,4,0,13.0,12,0.0,0.0
irvinmo01,Monte Irvin,1950,110,374,61,112,19,5,15,66.0,52,0.0,5.0
schoere01,Red Schoendienst,1950,153,642,81,177,43,9,7,63.0,33,0.0,2.0
rizzuph01,Phil Rizzuto,1950,155,617,125,200,36,7,7,66.0,92,0.0,7.0
slaugen01,Enos Slaughter,1950,148,556,82,161,26,7,10,101.0,66,0.0,2.0
kellge01,George Kell,1950,157,641,114,218,56,6,8,101.0,66,0.0,1.0
doerrbo01,Bobby Doerr,1950,149,586,103,172,29,11,27,120.0,67,0.0,1.0
roberro01,Robin Roberts,1950,40,102,1,12,0,0,0,7.0,8,0.0,0.0
fellebo01,Bob Feller,1950,35,83,7,10,0,1,2,5.0,5,0.0,0.0
reesepe01,Pee Wee Reese,1950,141,531,97,138,21,5,11,52.0,91,0.0,1.0
dimagjo01,Joe DiMaggio,1950,139,525,114,158,33,10,32,122.0,80,0.0,1.0
mizejo01,Johnny Mize,1950,90,274,43,76,12,0,25,72.0,29,0.0,2.0
dobyla01,Larry Doby,1950,142,503,110,164,25,5,25,102.0,98,0.0,6.0
wynnea01,Early Wynn,1950,39,77,12,18,5,1,2,10.0,10,0.0,0.0
ashburi01,Richie Ashburn,1950,151,594,84,180,25,14,2,41.0,63,0.0,2.0
robinja02,Jackie Robinson,1950,144,518,99,170,39,4,14,81.0,80,0.0,5.0
snidedu01,Duke Snider,1950,152,620,109,199,31,10,31,107.0,58,0.0,0.0
berrayo01,Yogi Berra,1950,151,597,116,192,30,6,28,124.0,55,0.0,4.0
lemonbo01,Bob Lemon,1950,72,136,21,37,9,1,6,26.0,13,0.0,1.0
kinerra01,Ralph Kiner,1950,150,547,112,149,21,6,47,118.0,122,0.0,3.0
boudrlo01,Lou Boudreau,1950,81,260,23,70,13,2,1,29.0,31,0.0,1.0
gordojo01,Joe Gordon,1950,119,368,59,87,12,1,19,57.0,56,0.0,2.0
fordwh01,Whitey Ford,1950,20,36,2,7,0,0,0,3.0,4,0.0,0.0
musiast01,Stan Musial,1950,146,555,105,192,41,7,28,109.0,87,0.0,3.0
spahnwa01,Warren Spahn,1950,41,106,7,23,0,0,1,13.0,6,0.0,1.0
willite01,Ted Williams,1950,89,334,82,106,24,1,28,97.0,82,0.0,0.0
paigesa01,Satchel Paige,1951,23,16,1,2,0,0,0,0.0,0,0.0,0.0
fellebo01,Bob Feller,1951,33,81,10,10,1,0,0,3.0,8,0.0,0.0
ashburi01,Richie Ashburn,1951,154,643,92,221,31,5,4,63.0,50,0.0,2.0
irvinmo01,Monte Irvin,1951,151,558,94,174,19,11,24,121.0,89,0.0,9.0
willite01,Ted Williams,1951,148,531,109,169,28,4,30,126.0,144,0.0,0.0
camparo01,Roy Campanella,1951,143,505,90,164,33,1,33,108.0,53,0.0,4.0
lemonbo01,Bob Lemon,1951,56,102,11,21,4,1,3,13.0,9,0.0,0.0
newhoha01,Hal Newhouser,1951,17,29,4,9,0,0,0,3.0,5,0.0,0.0
dimagjo01,Joe DiMaggio,1951,116,415,72,109,22,4,12,71.0,61,0.0,6.0
wynnea01,Early Wynn,1951,41,108,8,20,8,1,1,13.0,7,0.0,0.0
slaugen01,Enos Slaughter,1951,123,409,48,115,17,8,4,64.0,67,0.0,3.0
kellge01,George Kell,1951,147,598,92,191,36,3,2,59.0,61,0.0,4.0
boudrlo01,Lou Boudreau,1951,82,273,37,73,18,1,5,47.0,30,0.0,6.0
reesepe01,Pee Wee Reese,1951,154,616,94,176,20,8,10,84.0,81,0.0,2.0
robinja02,Jackie Robinson,1951,153,548,106,185,33,7,19,88.0,79,0.0,9.0
rizzuph01,Phil Rizzuto,1951,144,540,87,148,21,6,2,43.0,58,0.0,5.0
roberro01,Robin Roberts,1951,44,87,8,15,2,0,0,4.0,20,0.0,1.0
snidedu01,Duke Snider,1951,150,606,96,168,26,6,29,101.0,62,0.0,0.0
spahnwa01,Warren Spahn,1951,42,116,8,22,6,1,1,18.0,6,0.0,0.0
berrayo01,Yogi Berra,1951,141,547,92,161,19,4,27,88.0,44,0.0,3.0
kinerra01,Ralph Kiner,1951,151,531,124,164,31,6,42,109.0,137,0.0,2.0
foxne01,Nellie Fox,1951,147,604,93,189,32,12,4,55.0,43,0.0,14.0
mayswi01,Willie Mays,1951,121,464,59,127,22,5,20,68.0,57,0.0,2.0
doerrbo01,Bobby Doerr,1951,106,402,60,116,21,2,13,73.0,57,0.0,1.0
schoere01,Red Schoendienst,1951,135,553,88,160,32,7,6,54.0,35,0.0,3.0
dobyla01,Larry Doby,1951,134,447,84,132,27,5,20,69.0,101,0.0,3.0
mizejo01,Johnny Mize,1951,113,332,37,86,14,1,10,49.0,36,0.0,4.0
musiast01,Stan Musial,1951,152,578,124,205,30,12,32,108.0,98,0.0,1.0
mantlmi01,Mickey Mantle,1951,96,341,61,91,11,5,13,65.0,43,0.0,0.0
mizejo01,Johnny Mize,1952,78,137,9,36,9,0,4,29.0,11,0.0,2.0
fellebo01,Bob Feller,1952,30,60,5,7,2,0,1,8.0,8,0.0,0.0
foxne01,Nellie Fox,1952,152,648,76,192,25,10,0,39.0,34,0.0,3.0
matheed01,Eddie Mathews,1952,145,528,80,128,23,5,25,58.0,59,0.0,1.0
berrayo01,Yogi Berra,1952,142,534,97,146,17,1,30,98.0,66,0.0,4.0
kellge01,George Kell,1952,75,276,41,88,15,2,6,40.0,31,0.0,1.0
mayswi01,Willie Mays,1952,34,127,17,30,2,4,4,23.0,16,0.0,1.0
kellge01,George Kell,1952,39,152,11,45,8,0,1,17.0,15,0.0,0.0
rizzuph01,Phil Rizzuto,1952,152,578,89,147,24,10,2,43.0,67,0.0,5.0
snidedu01,Duke Snider,1952,144,534,80,162,25,7,21,92.0,55,0.0,0.0
spahnwa01,Warren Spahn,1952,52,112,10,18,2,1,2,9.0,4,0.0,0.0
dobyla01,Larry Doby,1952,140,519,104,143,26,8,32,104.0,90,0.0,0.0
roberro01,Robin Roberts,1952,39,112,3,14,6,1,0,7.0,11,0.0,1.0
camparo01,Roy Campanella,1952,128,468,73,126,18,1,22,97.0,57,0.0,3.0
musiast01,Stan Musial,1952,154,578,105,194,42,6,21,91.0,96,0.0,2.0
wilheho01,Hoyt Wilhelm,1952,71,38,4,6,0,0,1,2.0,1,0.0,0.0
reesepe01,Pee Wee Reese,1952,149,559,94,152,18,8,6,58.0,86,0.0,0.0
schoere01,Red Schoendienst,1952,152,620,91,188,40,7,7,67.0,42,0.0,0.0
paigesa01,Satchel Paige,1952,46,39,0,5,0,0,0,2.0,1,0.0,0.0
slaugen01,Enos Slaughter,1952,140,510,73,153,17,12,11,101.0,70,0.0,1.0
willite01,Ted Williams,1952,6,10,2,4,0,1,1,3.0,2,0.0,0.0
ashburi01,Richie Ashburn,1952,154,613,93,173,31,6,1,42.0,75,0.0,2.0
newhoha01,Hal Newhouser,1952,26,46,5,10,1,0,0,4.0,10,0.0,0.0
kinerra01,Ralph Kiner,1952,149,516,90,126,17,2,37,87.0,110,0.0,7.0
irvinmo01,Monte Irvin,1952,46,126,10,39,2,1,4,21.0,10,0.0,1.0
boudrlo01,Lou Boudreau,1952,4,2,1,0,0,0,0,2.0,0,0.0,0.0
wynnea01,Early Wynn,1952,44,99,5,22,2,0,0,10.0,9,0.0,0.0
robinja02,Jackie Robinson,1952,149,510,104,157,17,3,19,75.0,106,0.0,14.0
mantlmi01,Mickey Mantle,1952,142,549,94,171,37,7,23,87.0,75,0.0,0.0
lemonbo01,Bob Lemon,1952,54,124,14,28,5,0,2,9.0,4,0.0,0.0
wynnea01,Early Wynn,1953,37,91,11,25,2,0,3,10.0,7,0.0,0.0
mizejo01,Johnny Mize,1953,81,104,6,26,3,0,4,27.0,12,0.0,2.0
ashburi01,Richie Ashburn,1953,156,622,110,205,25,9,2,57.0,61,0.0,5.0
roberro01,Robin Roberts,1953,44,123,14,22,5,1,1,7.0,7,0.0,1.0
bankser01,Ernie Banks,1953,10,35,3,11,1,1,2,6.0,4,0.0,0.0
robinja02,Jackie Robinson,1953,136,484,109,159,34,7,12,95.0,74,0.0,7.0
matheed01,Eddie Mathews,1953,157,579,110,175,31,8,47,135.0,99,0.0,2.0
foxne01,Nellie Fox,1953,154,624,92,178,31,8,3,72.0,49,0.0,7.0
spahnwa01,Warren Spahn,1953,38,105,6,23,5,0,2,12.0,1,0.0,0.0
dobyla01,Larry Doby,1953,149,513,92,135,18,5,29,102.0,96,0.0,6.0
wilheho01,Hoyt Wilhelm,1953,68,33,5,5,2,1,0,1.0,4,0.0,0.0
mantlmi01,Mickey Mantle,1953,127,461,105,136,24,3,21,92.0,79,0.0,0.0
musiast01,Stan Musial,1953,157,593,127,200,53,9,30,113.0,105,0.0,0.0
schoere01,Red Schoendienst,1953,146,564,107,193,35,5,15,79.0,60,0.0,0.0
kellge01,George Kell,1953,134,460,68,141,41,2,12,73.0,52,0.0,5.0
newhoha01,Hal Newhouser,1953,7,8,1,4,0,0,0,1.0,1,0.0,0.0
kalinal01,Al Kaline,1953,30,28,9,7,0,0,1,2.0,1,0.0,1.0
camparo01,Roy Campanella,1953,144,519,103,162,26,3,41,142.0,67,0.0,4.0
fellebo01,Bob Feller,1953,25,56,3,6,1,0,0,1.0,6,0.0,0.0
snidedu01,Duke Snider,1953,153,590,132,198,38,4,42,126.0,82,0.0,3.0
kinerra01,Ralph Kiner,1953,41,148,27,40,6,1,7,29.0,25,0.0,2.0
fordwh01,Whitey Ford,1953,33,75,10,20,2,0,0,10.0,9,0.0,0.0
berrayo01,Yogi Berra,1953,137,503,80,149,23,5,27,108.0,50,0.0,3.0
slaugen01,Enos Slaughter,1953,143,492,64,143,34,9,6,89.0,80,0.0,5.0
reesepe01,Pee Wee Reese,1953,140,524,108,142,25,7,13,61.0,82,0.0,4.0
irvinmo01,Monte Irvin,1953,124,444,72,146,21,5,21,97.0,55,0.0,3.0
paigesa01,Satchel Paige,1953,57,29,1,2,0,0,0,2.0,0,0.0,0.0
willite01,Ted Williams,1953,37,91,17,37,6,0,13,34.0,19,0.0,0.0
kinerra01,Ralph Kiner,1953,117,414,73,117,14,2,28,87.0,75,0.0,1.0
lemonbo01,Bob Lemon,1953,51,112,12,26,9,1,2,17.0,7,0.0,0.0
rizzuph01,Phil Rizzuto,1953,134,413,54,112,21,3,2,54.0,71,0.0,4.0
lemonbo01,Bob Lemon,1954,40,98,11,21,4,1,2,10.0,6,0.0,0.0
irvinmo01,Monte Irvin,1954,135,432,62,113,13,3,19,64.0,70,0.0,2.0
fordwh01,Whitey Ford,1954,34,62,7,10,1,0,0,7.0,9,0.0,0.0
berrayo01,Yogi Berra,1954,151,584,88,179,28,6,22,125.0,56,0.0,4.0
camparo01,Roy Campanella,1954,111,397,43,82,14,3,19,51.0,42,0.0,2.0
kalinal01,Al Kaline,1954,138,504,42,139,18,3,4,43.0,22,0.0,0.0
kellge01,George Kell,1954,71,233,25,66,10,0,5,48.0,18,0.0,0.0
killeha01,Harmon Killebrew,1954,9,13,1,4,1,0,0,3.0,2,0.0,0.0
bankser01,Ernie Banks,1954,154,593,70,163,19,7,19,79.0,40,0.0,7.0
kellge01,George Kell,1954,26,93,15,24,3,0,0,10.0,15,0.0,0.0
kinerra01,Ralph Kiner,1954,147,557,88,159,36,5,22,73.0,76,0.0,2.0
mantlmi01,Mickey Mantle,1954,146,543,129,163,17,12,27,102.0,102,0.0,0.0
fellebo01,Bob Feller,1954,19,48,6,9,1,0,0,1.0,4,0.0,0.0
ashburi01,Richie Ashburn,1954,153,559,111,175,16,8,1,41.0,125,0.0,4.0
foxne01,Nellie Fox,1954,155,631,111,201,24,8,2,47.0,51,0.0,5.0
dobyla01,Larry Doby,1954,153,577,94,157,18,4,32,126.0,85,0.0,3.0
rizzuph01,Phil Rizzuto,1954,127,307,47,60,11,0,2,15.0,41,0.0,1.0
aaronha01,Hank Aaron,1954,122,468,58,131,27,6,13,69.0,28,0.0,3.0
schoere01,Red Schoendienst,1954,148,610,98,192,38,8,5,79.0,54,0.0,1.0
wynnea01,Early Wynn,1954,40,93,10,17,3,0,0,4.0,7,0.0,0.0
robinja02,Jackie Robinson,1954,124,386,62,120,22,4,15,59.0,63,0.0,7.0
snidedu01,Duke Snider,1954,149,584,120,199,39,10,40,130.0,84,0.0,4.0
wilheho01,Hoyt Wilhelm,1954,57,21,0,1,0,0,0,1.0,0,0.0,0.0
slaugen01,Enos Slaughter,1954,69,125,19,31,4,2,1,19.0,28,0.0,0.0
musiast01,Stan Musial,1954,153,591,120,195,41,9,35,126.0,103,0.0,4.0
roberro01,Robin Roberts,1954,45,122,11,15,6,1,0,6.0,5,0.0,0.0
reesepe01,Pee Wee Reese,1954,141,554,98,171,35,8,10,69.0,90,0.0,3.0
willite01,Ted Williams,1954,117,386,93,133,23,1,29,89.0,136,0.0,1.0
matheed01,Eddie Mathews,1954,138,476,96,138,21,4,40,103.0,113,0.0,2.0
mayswi01,Willie Mays,1954,151,565,119,195,33,13,41,110.0,66,0.0,2.0
newhoha01,Hal Newhouser,1954,26,13,0,2,0,0,0,1.0,0,0.0,0.0
spahnwa01,Warren Spahn,1954,41,101,4,21,6,0,1,10.0,7,0.0,1.0
newhoha01,Hal Newhouser,1955,2,0,0,0,0,0,0,0.0,0,0.0,0.0
kalinal01,Al Kaline,1955,152,588,121,200,24,8,27,102.0,82,12.0,5.0
schoere01,Red Schoendienst,1955,145,553,68,148,21,3,11,51.0,54,5.0,4.0
berrayo01,Yogi Berra,1955,147,541,84,147,20,3,27,108.0,60,6.0,7.0
irvinmo01,Monte Irvin,1955,51,150,16,38,7,1,1,17.0,17,0.0,3.0
snidedu01,Duke Snider,1955,148,538,126,166,34,6,42,136.0,104,19.0,1.0
slaugen01,Enos Slaughter,1955,108,267,49,86,12,4,5,34.0,40,4.0,2.0
aaronha01,Hank Aaron,1955,153,602,105,189,37,9,27,106.0,49,5.0,3.0
ashburi01,Richie Ashburn,1955,140,533,91,180,32,9,3,42.0,105,5.0,3.0
mayswi01,Willie Mays,1955,152,580,123,185,18,13,51,127.0,79,13.0,4.0
lemonbo01,Bob Lemon,1955,49,78,11,19,0,0,1,9.0,13,0.0,0.0
matheed01,Eddie Mathews,1955,141,499,108,144,23,5,41,101.0,109,20.0,1.0
robinbr01,Brooks Robinson,1955,6,22,0,2,0,0,0,1.0,0,0.0,0.0
roberro01,Robin Roberts,1955,51,107,12,27,9,4,2,13.0,18,0.0,0.0
wilheho01,Hoyt Wilhelm,1955,59,19,2,3,0,0,0,0.0,1,0.0,0.0
rizzuph01,Phil Rizzuto,1955,81,143,19,37,4,1,1,9.0,22,1.0,3.0
bankser01,Ernie Banks,1955,154,596,98,176,29,9,44,117.0,45,6.0,2.0
willite01,Ted Williams,1955,98,320,77,114,21,3,28,83.0,91,17.0,2.0
killeha01,Harmon Killebrew,1955,38,80,12,16,1,0,4,7.0,9,0.0,0.0
dobyla01,Larry Doby,1955,131,491,91,143,17,5,26,75.0,61,8.0,2.0
reesepe01,Pee Wee Reese,1955,145,553,99,156,29,4,10,61.0,78,1.0,3.0
robinja02,Jackie Robinson,1955,105,317,51,81,6,2,8,36.0,61,5.0,3.0
camparo01,Roy Campanella,1955,123,446,81,142,20,1,32,107.0,56,9.0,6.0
fordwh01,Whitey Ford,1955,39,86,9,14,0,0,1,7.0,11,0.0,0.0
bunniji01,Jim Bunning,1955,15,15,0,3,0,0,0,0.0,0,0.0,0.0
wynnea01,Early Wynn,1955,34,84,8,15,3,0,1,7.0,6,0.0,0.0
clemero01,Roberto Clemente,1955,124,474,48,121,23,11,5,47.0,18,3.0,2.0
foxne01,Nellie Fox,1955,154,636,100,198,28,7,6,59.0,38,1.0,17.0
kinerra01,Ralph Kiner,1955,113,321,56,78,13,0,18,54.0,65,1.0,0.0
mantlmi01,Mickey Mantle,1955,147,517,121,158,25,11,37,99.0,113,6.0,3.0
spahnwa01,Warren Spahn,1955,40,81,7,17,1,1,4,14.0,4,0.0,0.0
slaugen01,Enos Slaughter,1955,10,9,1,1,0,0,0,1.0,1,0.0,0.0
fellebo01,Bob Feller,1955,25,21,0,1,0,0,0,0.0,1,0.0,0.0
musiast01,Stan Musial,1955,154,562,97,179,30,5,33,108.0,80,19.0,8.0
kellge01,George Kell,1955,128,429,44,134,24,1,8,81.0,51,2.0,6.0
koufasa01,Sandy Koufax,1955,12,12,0,0,0,0,0,0.0,0,0.0,0.0
fellebo01,Bob Feller,1956,19,16,0,0,0,0,0,0.0,1,0.0,0.0
aparilu01,Luis Aparicio,1956,152,533,69,142,19,6,3,56.0,34,2.0,1.0
rizzuph01,Phil Rizzuto,1956,31,52,6,12,0,0,0,6.0,6,0.0,0.0
musiast01,Stan Musial,1956,156,594,87,184,33,6,27,109.0,75,15.0,3.0
kellge01,George Kell,1956,21,80,7,25,5,0,1,11.0,8,0.0,0.0
kellge01,George Kell,1956,102,345,45,90,17,2,8,37.0,25,3.0,3.0
drysddo01,Don Drysdale,1956,26,26,4,5,1,0,1,1.0,1,0.0,0.0
snidedu01,Duke Snider,1956,151,542,112,158,33,2,43,101.0,99,26.0,1.0
matheed01,Eddie Mathews,1956,151,552,103,150,21,2,37,95.0,91,17.0,1.0
mayswi01,Willie Mays,1956,152,578,101,171,27,8,36,84.0,68,20.0,1.0
kalinal01,Al Kaline,1956,153,617,96,194,32,10,27,128.0,70,4.0,1.0
koufasa01,Sandy Koufax,1956,16,17,0,2,0,0,0,0.0,2,0.0,0.0
wilheho01,Hoyt Wilhelm,1956,64,9,0,2,0,0,0,0.0,0,0.0,0.0
irvinmo01,Monte Irvin,1956,111,339,44,92,13,3,15,50.0,41,5.0,0.0
killeha01,Harmon Killebrew,1956,44,99,10,22,2,0,5,13.0,10,0.0,0.0
wynnea01,Early Wynn,1956,38,101,5,23,5,0,1,15.0,7,0.0,0.0
foxne01,Nellie Fox,1956,154,649,109,192,20,10,4,52.0,44,1.0,10.0
mantlmi01,Mickey Mantle,1956,150,533,132,188,22,5,52,130.0,112,6.0,2.0
bunniji01,Jim Bunning,1956,15,18,4,6,2,0,0,1.0,0,0.0,0.0
schoere01,Red Schoendienst,1956,40,153,22,48,9,0,0,15.0,13,0.0,0.0
camparo01,Roy Campanella,1956,124,388,39,85,6,1,20,73.0,66,15.0,1.0
spahnwa01,Warren Spahn,1956,39,105,8,22,3,0,3,10.0,4,0.0,0.0
clemero01,Roberto Clemente,1956,147,543,66,169,30,7,7,60.0,13,2.0,4.0
